vf,width,thickness,k11,k33,p,t,h
0.22856,0.82031,0.91731,1.18257,0.3354,0,0,1
0.47256,0.22931,0.09019,0.78509,0.21997,0,0,1
0.26231,0.01481,0.73769,0.52808,0.22505,0,0,1
0.82519,0.27094,0.10181,1.37994,0.26963,0,0,1
0.44331,0.47444,0.97756,1.17044,0.33896,0,0,1
0.58681,0.98419,0.32206,2.23466,0.36544,0,0,1
0.22719,0.40019,0.01381,0.89613,0.22267,0,0,1
0.93206,0.52569,0.67069,1.85323,0.41872,0,0,1
0.02894,0.62844,0.36856,0.78008,0.22857,0,0,1
0.93381,0.41256,0.67269,1.75853,0.4016,0,0,1
0.03969,0.49469,0.36806,0.67656,0.22048,0,0,1
0.92156,0.50206,0.25919,1.89889,0.35018,0,0,1
0.44869,0.18406,0.88381,0.72143,0.26605,0,0,1
0.66956,0.92331,0.83219,2.04342,0.45919,0,0,1
0.85456,0.25694,0.16744,1.29901,0.26868,0,0,1
0.09644,0.48144,0.33656,0.74921,0.22469,0,0,1
0.44931,0.57231,0.87469,1.21396,0.33289,0,0,1
0.22544,0.70131,0.03731,1.1934,0.24256,0,0,1
0.42994,0.64994,0.38969,1.46778,0.29491,0,0,1
0.80181,0.46356,0.39219,1.68318,0.33614,0,0,1
0.39894,0.39756,0.62569,1.07869,0.28252,0,0,1
0.89006,0.50681,0.09906,1.87889,0.32345,0,0,1
0.00019,0.51181,0.98894,0.60751,0.25316,0,0,1
0.79906,0.92269,0.44344,2.47177,0.43379,0,0,1
0.98019,0.70569,0.52619,2.54406,0.47713,0,0,1
0.38494,0.38931,0.39744,1.07005,0.25878,0,0,1
0.91944,0.75244,0.15994,2.57812,0.39734,0,0,1
0.68456,0.66469,0.08294,1.98637,0.31485,0,0,1
0.59244,0.78431,0.98694,1.79677,0.44554,0,0,1
0.68006,0.06994,0.32144,0.81177,0.23087,0,0,1
0.90144,0.34544,0.18144,1.70444,0.31142,0,0,1
0.37819,0.60781,0.00044,1.295,0.25098,0,0,1
0.80644,0.00794,0.22444,0.88231,0.2315,0,0,1
0.41656,0.04756,0.64256,0.63441,0.23202,0,0,1
0.78119,0.53781,0.18894,1.73374,0.31264,0,0,1
0.90506,0.81406,0.21556,2.59822,0.41054,0,0,1
0.07144,0.83956,0.83694,0.9124,0.28701,0,0,1
0.33119,0.91094,0.06894,1.51111,0.26876,0,0,1
0.09056,0.37269,0.82481,0.68252,0.25167,0,0,1
0.57806,0.29094,0.93369,1.11534,0.32764,0,0,1
0.02794,0.16619,0.55044,0.44783,0.20805,0,0,1
0.14631,0.65706,0.28731,0.9996,0.24095,0,0,1
0.61344,0.78031,0.51106,1.92606,0.36807,0,0,1
0.63394,0.36156,0.00619,1.38523,0.2616,0,0,1
0.19294,0.06781,0.45719,0.50654,0.20984,0,0,1
0.09119,0.44381,0.07544,0.73813,0.21314,0,0,1
0.39719,0.52281,0.26806,1.17585,0.25853,0,0,1
0.91306,0.88394,0.03419,2.70118,0.40141,0,0,1
0.39419,0.20956,0.21756,0.71878,0.21948,0,0,1
0.46781,0.43981,0.95306,1.16613,0.33463,0,0,1
0.78931,0.72019,0.37794,2.23502,0.38788,0,0,1
0.91406,0.83506,0.88444,2.45531,0.55806,0,0,1
0.01894,0.53281,0.88181,0.63885,0.25044,0,0,1
0.48731,0.52531,0.68769,1.25752,0.31459,0,0,1
0.55881,0.52394,0.68144,1.34925,0.32694,0,0,1
0.50344,0.54731,0.18131,1.3419,0.26705,0,0,1
0.67181,0.76956,0.06569,2.10385,0.32454,0,0,1
0.66544,0.64481,0.65456,1.83638,0.38329,0,0,1
0.92194,0.19106,0.92694,1.05418,0.34612,0,0,1
0.56069,0.60331,0.48131,1.57783,0.32271,0,0,1
0.81044,0.48331,0.00331,1.76091,0.30195,0,0,1
0.67519,0.48531,0.43006,1.51753,0.31744,0,0,1
0.91269,0.16144,0.11881,1.08817,0.25115,0,0,1
0.04731,0.38081,0.37231,0.64795,0.2179,0,0,1
0.58081,0.09794,0.78531,0.77205,0.26174,0,0,1
0.56931,0.83869,0.42269,1.89528,0.34904,0,0,1
0.09956,0.66069,0.15444,0.92821,0.2278,0,0,1
0.98469,0.23019,0.21881,1.17399,0.27529,0,0,1
0.46981,0.84694,0.03544,1.75648,0.28899,0,0,1
0.83581,0.48456,0.89106,1.68569,0.42607,0,0,1
0.10406,0.82669,0.44506,1.00029,0.2545,0,0,1
0.07044,0.53331,0.41106,0.72291,0.22689,0,0,1
0.31594,0.97944,0.49844,1.59591,0.32188,0,0,1
0.11656,0.47831,0.70544,0.76134,0.25218,0,0,1
0.93669,0.69719,0.09931,2.52439,0.38252,0,0,1
0.69706,0.30681,0.38494,1.34669,0.29108,0,0,1
0.91419,0.64231,0.50556,2.27339,0.42995,0,0,1
0.44444,0.10144,0.44669,0.68094,0.22728,0,0,1
0.15056,0.79219,0.52419,1.07307,0.26937,0,0,1
0.32244,0.51356,0.54519,1.04298,0.27052,0,0,1
0.33244,0.19631,0.56781,0.67149,0.23446,0,0,1
0.48081,0.96206,0.98169,1.63127,0.41798,0,0,1
0.68944,0.47906,0.42644,1.53742,0.31976,0,0,1
0.19456,0.89481,0.12619,1.22129,0.24826,0,0,1
0.88394,0.65581,0.68844,2.22504,0.4581,0,0,1
0.89544,0.48956,0.08594,1.87866,0.32235,0,0,1
0.79319,0.59919,0.89269,1.8619,0.44239,0,0,1
0.97481,0.30094,0.81869,1.55832,0.4052,0,0,1
0.23181,0.54906,0.62094,0.92884,0.26438,0,0,1
0.31981,0.90881,0.03656,1.48576,0.26547,0,0,1
0.50281,0.89306,0.20056,1.83116,0.30911,0,0,1
0.59919,0.42394,0.33844,1.38487,0.28712,0,0,1
0.03194,0.15406,0.70381,0.43791,0.21239,0,0,1
0.17619,0.14806,0.71006,0.5327,0.22425,0,0,1
0.34644,0.44081,0.24944,1.07147,0.24656,0,0,1
0.29319,0.25869,0.56119,0.77368,0.24254,0,0,1
0.81281,0.14869,0.61044,1.01459,0.28505,0,0,1
0.51156,0.00156,0.74206,0.65609,0.24076,0,0,1
0.21106,0.29569,0.02794,0.7795,0.21501,0,0,1
0.40806,0.51531,0.04444,1.20367,0.24687,0,0,1
0.56319,0.30194,0.14331,1.17483,0.24906,0,0,1
0.66194,0.91331,0.20456,2.18176,0.34885,0,0,1
0.34344,0.52231,0.17019,1.10955,0.24498,0,0,1
0.71269,0.05569,0.35269,0.82219,0.23369,0,0,1
0.62644,0.55719,0.22581,1.51097,0.28961,0,0,1
0.90619,0.98981,0.38644,3.00673,0.49366,0,0,1
0.94381,0.95444,0.49531,2.92091,0.5183,0,0,1
0.39119,0.35706,0.68369,1.02939,0.28141,0,0,1
0.80056,0.32294,0.19481,1.52493,0.2896,0,0,1
0.60519,0.57056,0.11194,1.50582,0.27763,0,0,1
0.29794,0.26131,0.46419,0.79666,0.23812,0,0,1
0.12369,0.54706,0.64094,0.78387,0.24926,0,0,1
0.94794,0.36781,0.55331,1.7287,0.37771,0,0,1
0.28569,0.48006,0.94169,0.97064,0.30265,0,0,1
0.64331,0.33531,0.63106,1.30402,0.31547,0,0,1
0.16381,0.01544,0.70569,0.47225,0.21625,0,0,1
0.03806,0.92544,0.60731,0.9129,0.26216,0,0,1
0.31406,0.54406,0.40144,1.05215,0.258,0,0,1
0.49706,0.81831,0.61731,1.71807,0.35933,0,0,1
0.80931,0.06981,0.89519,0.89725,0.29265,0,0,1
0.28844,0.56656,0.73581,1.004,0.28626,0,0,1
0.19631,0.62031,0.50344,1.0316,0.26278,0,0,1
0.40019,0.02394,0.82319,0.61168,0.24054,0,0,1
0.59456,0.30306,0.85781,1.15002,0.32425,0,0,1
0.63681,0.14906,0.05219,0.87738,0.22633,0,0,1
0.91594,0.32519,0.70244,1.60862,0.38357,0,0,1
0.16569,0.28519,0.81006,0.69317,0.25122,0,0,1
0.74331,0.87906,0.40744,2.27323,0.39878,0,0,1
0.62406,0.17869,0.27506,0.88024,0.2396,0,0,1
0.83769,0.33294,0.99669,1.51642,0.40959,0,0,1
0.98569,0.02556,0.52444,0.97371,0.26507,0,0,1
0.12919,0.06531,0.18794,0.47212,0.19864,0,0,1
0.43956,0.78506,0.00944,1.65854,0.279,0,0,1
0.17419,0.24119,0.61419,0.61544,0.22901,0,0,1
0.85069,0.31306,0.24219,1.55512,0.3002,0,0,1
0.54181,0.17631,0.20906,0.82054,0.22893,0,0,1
0.52319,0.72606,0.17531,1.76309,0.29911,0,0,1
0.43906,0.54544,0.68194,1.19576,0.30502,0,0,1
0.91756,0.91906,0.98194,2.43882,0.58486,0,0,1
0.29969,0.06906,0.29869,0.57005,0.20873,0,0,1
0.98394,0.34794,0.22431,1.8044,0.33351,0,0,1
0.87669,0.60144,0.27244,2.06569,0.36018,0,0,1
0.79019,0.56181,0.46081,1.70143,0.35078,0,0,1
0.31119,0.65181,0.62856,1.25196,0.3,0,0,1
0.40094,0.36406,0.38569,1.06829,0.25811,0,0,1
0.68094,0.50106,0.23106,1.55414,0.29601,0,0,1
0.63469,0.36844,0.24256,1.37805,0.27685,0,0,1
0.42731,0.61456,0.30669,1.40164,0.27997,0,0,1
0.88206,0.23069,0.99969,1.03682,0.34755,0,0,1
0.34144,0.45681,0.15469,1.07941,0.24104,0,0,1
0.90444,0.55744,0.95131,1.78922,0.46251,0,0,1
0.35181,0.84519,0.40669,1.48028,0.29849,0,0,1
0.20281,0.26469,0.76956,0.7267,0.25154,0,0,1
0.20044,0.57769,0.31406,0.9285,0.23864,0,0,1
0.30456,0.45644,0.00356,1.03537,0.23271,0,0,1
0.19369,0.48744,0.35731,0.88113,0.23778,0,0,1
0.06744,0.10619,0.43094,0.4425,0.20343,0,0,1
0.60481,0.21369,0.65031,0.86417,0.26894,0,0,1
0.12619,0.31619,0.43956,0.70009,0.22626,0,0,1
0.71456,0.81131,0.49356,2.15083,0.39715,0,0,1
0.63669,0.59981,0.34469,1.6759,0.31712,0,0,1
0.13106,0.26406,0.85394,0.65128,0.24836,0,0,1
0.31619,0.76644,0.24044,1.39171,0.27033,0,0,1
0.65069,0.69819,0.85906,1.85299,0.42697,0,0,1
0.97244,0.12256,0.54769,1.07262,0.29131,0,0,1
0.25281,0.46956,0.19569,0.9646,0.2342,0,0,1
0.74731,0.10069,0.61969,0.86627,0.26194,0,0,1
0.55894,0.08744,0.77256,0.75557,0.25851,0,0,1
0.22944,0.52106,0.86906,0.9123,0.28732,0,0,1
0.21181,0.84919,0.83956,1.1689,0.32214,0,0,1
0.44831,0.05294,0.64631,0.65676,0.2358,0,0,1
0.04444,0.37681,0.27581,0.64564,0.21324,0,0,1
0.13919,0.43119,0.60744,0.77754,0.24543,0,0,1
0.83619,0.42506,0.38656,1.6901,0.33574,0,0,1
0.57269,0.92869,0.30806,2.04536,0.34502,0,0,1
0.36106,0.16494,0.78519,0.65846,0.24726,0,0,1
0.71319,0.87044,0.00744,2.25694,0.33997,0,0,1
0.96056,0.14494,0.54606,1.1329,0.30099,0,0,1
0.24256,0.44606,0.98794,0.89234,0.2954,0,0,1
0.77494,0.36506,0.07894,1.56759,0.28256,0,0,1
0.28756,0.88856,0.63144,1.35893,0.31631,0,0,1
0.11856,0.34531,0.64031,0.7077,0.2398,0,0,1
0.45481,0.30544,0.72981,1.02996,0.28903,0,0,1
0.68444,0.38056,0.30619,1.4491,0.29179,0,0,1
0.68056,0.27219,0.12394,1.23062,0.25538,0,0,1
0.70694,0.75606,0.16931,2.15201,0.3405,0,0,1
0.58319,0.87719,0.86019,1.85749,0.43161,0,0,1
0.79856,0.50581,0.74594,1.65958,0.39264,0,0,1
0.93419,0.74169,0.59981,2.48952,0.48439,0,0,1
0.76394,0.71181,0.00056,2.20974,0.33462,0,0,1
0.43519,0.73256,0.69131,1.54316,0.34696,0,0,1
0.73131,0.97794,0.01869,2.56308,0.36823,0,0,1
0.30031,0.85769,0.91256,1.323,0.35611,0,0,1
0.37519,0.17081,0.86981,0.6666,0.25633,0,0,1
0.21081,0.75681,0.89081,1.1273,0.32148,0,0,1
0.62631,0.60956,0.92869,1.63304,0.40392,0,0,1
0.94106,0.23719,0.60094,1.16137,0.3207,0,0,1
0.48594,0.71169,0.23081,1.66367,0.29503,0,0,1
0.63081,0.54506,0.74994,1.45168,0.35379,0,0,1
0.63056,0.05806,0.53181,0.77296,0.24087,0,0,1
0.33544,0.06519,0.97744,0.58852,0.24764,0,0,1
0.18156,0.36144,0.49369,0.79422,0.23875,0,0,1
0.39794,0.86344,0.43931,1.5772,0.31365,0,0,1
0.58006,0.66594,0.42706,1.74179,0.33093,0,0,1
0.71119,0.79744,0.05644,2.21508,0.33716,0,0,1
0.35456,0.05006,0.71619,0.5984,0.23322,0,0,1
0.82131,0.02744,0.45631,0.88032,0.24723,0,0,1
0.56131,0.22731,0.27881,0.84503,0.23536,0,0,1
0.95719,0.24669,0.56519,1.32115,0.33246,0,0,1
0.52906,0.51144,0.74419,1.30313,0.32956,0,0,1
0.73969,0.44069,0.83469,1.53058,0.38253,0,0,1
0.50644,0.57281,0.34069,1.34447,0.28321,0,0,1
0.92944,0.23206,0.69394,1.09626,0.32374,0,0,1
0.99994,0.90531,0.86444,2.66905,0.61051,0,0,1
0.94694,0.07719,0.29106,0.99502,0.25081,0,0,1
0.31994,0.55869,0.49419,1.05278,0.26673,0,0,1
0.74206,0.26794,0.99281,1.21776,0.358,0,0,1
0.36919,0.49106,0.69481,1.09242,0.29281,0,0,1
0.52456,0.27669,0.83719,1.05286,0.30517,0,0,1
0.07644,0.03419,0.15706,0.43218,0.19524,0,0,1
0.56469,0.13919,0.27956,0.8065,0.23068,0,0,1
0.60819,0.23731,0.20619,0.91001,0.23638,0,0,1
0.95706,0.22231,0.39456,1.14948,0.29307,0,0,1
0.96656,0.23644,0.18269,1.18615,0.27047,0,0,1
0.56856,0.21856,0.01494,0.85685,0.2242,0,0,1
0.80906,0.61394,0.64394,1.99112,0.41263,0,0,1
0.74806,0.63756,0.15669,2.02719,0.32874,0,0,1
0.11419,0.26856,0.01581,0.61617,0.20486,0,0,1
0.83294,0.77419,0.55919,2.32752,0.44152,0,0,1
0.49169,0.91706,0.74331,1.76232,0.39021,0,0,1
0.94356,0.83681,0.24406,2.69139,0.43236,0,0,1
0.26819,0.05594,0.73906,0.54686,0.22795,0,0,1
0.30206,0.00281,0.78731,0.53865,0.22875,0,0,1
0.19606,0.51194,0.52531,0.87621,0.25017,0,0,1
0.25144,0.82281,0.38531,1.28559,0.27577,0,0,1
0.13219,0.61494,0.25081,0.91526,0.23227,0,0,1
0.29994,0.87956,0.86881,1.33431,0.35077,0,0,1
0.79069,0.66981,0.20756,2.165,0.3504,0,0,1
0.70281,0.55031,0.94281,1.52408,0.39905,0,0,1
0.12569,0.63969,0.88819,0.90838,0.2889,0,0,1
0.64369,0.64419,0.98544,1.71682,0.43173,0,0,1
0.35169,0.63881,0.35469,1.32876,0.27692,0,0,1
0.73931,0.54106,0.12606,1.6814,0.29869,0,0,1
0.73144,0.36644,0.84494,1.44396,0.36933,0,0,1
0.32969,0.19481,0.19056,0.66786,0.21401,0,0,1
0.13519,0.25219,0.21344,0.60629,0.20848,0,0,1
0.83381,0.12819,0.18331,1.002,0.246,0,0,1
0.49406,0.41731,0.22394,1.25125,0.26104,0,0,1
0.83669,0.85306,0.81169,2.34386,0.51247,0,0,1
0.16681,0.36969,0.99531,0.7562,0.2748,0,0,1
0.91206,0.95519,0.47569,2.85253,0.49914,0,0,1
0.65306,0.89269,0.13619,2.14438,0.33618,0,0,1
0.66906,0.68906,0.62031,1.92149,0.38861,0,0,1
0.78756,0.78944,0.96931,2.15653,0.51329,0,0,1
0.31656,0.21969,0.05256,0.66512,0.2098,0,0,1
0.35431,0.83756,0.17631,1.51484,0.27601,0,0,1
0.65694,0.86831,0.72881,2.03285,0.43102,0,0,1
0.03281,0.01581,0.59069,0.39839,0.20355,0,0,1
0.06506,0.75594,0.26956,0.91821,0.23319,0,0,1
0.69069,0.11594,0.16969,0.88947,0.2323,0,0,1
0.28556,0.34219,0.65806,0.89815,0.26328,0,0,1
0.43219,0.72956,0.58831,1.55151,0.33193,0,0,1
0.76594,0.69694,0.35919,2.14095,0.37144,0,0,1
0.41369,0.73094,0.56206,1.52303,0.32451,0,0,1
0.57706,0.24881,0.33119,1.0095,0.25184,0,0,1
0.04144,0.29419,0.84469,0.57055,0.23836,0,0,1
0.27419,0.56219,0.12044,1.0237,0.23517,0,0,1
0.78744,0.51469,0.72456,1.64458,0.38532,0,0,1
0.64594,0.35969,0.82206,1.33772,0.34618,0,0,1
0.25131,0.33044,0.56406,0.85368,0.25066,0,0,1
0.28856,0.93556,0.64744,1.42994,0.32593,0,0,1
0.75444,0.08844,0.72594,0.88289,0.27445,0,0,1
0.82931,0.75844,0.46744,2.33827,0.4223,0,0,1
0.33994,0.67706,0.53594,1.32597,0.297,0,0,1
0.38781,0.02469,0.21706,0.62264,0.20976,0,0,1
0.23806,0.24969,0.84681,0.68136,0.25376,0,0,1
0.12694,0.73631,0.94306,0.96365,0.30471,0,0,1
0.08144,0.80781,0.91919,0.91551,0.29696,0,0,1
0.63994,0.08394,0.47844,0.79222,0.24041,0,0,1
0.94131,0.40531,0.26631,1.81536,0.33676,0,0,1
0.50031,0.63131,0.23206,1.57897,0.28863,0,0,1
0.70444,0.56981,0.46244,1.58698,0.33227,0,0,1
0.74531,0.26044,0.30269,1.24424,0.27371,0,0,1
0.23069,0.65906,0.45119,1.13008,0.26689,0,0,1
0.93956,0.40556,0.39056,1.80339,0.35613,0,0,1
0.40431,0.96369,0.96044,1.49849,0.39173,0,0,1
0.25794,0.60394,0.42894,1.09825,0.26244,0,0,1
0.78231,0.30481,0.46406,1.41598,0.31256,0,0,1
0.53331,0.08819,0.52094,0.72191,0.23535,0,0,1
0.04206,0.21469,0.56044,0.4579,0.20949,0,0,1
0.88369,0.95731,0.59856,2.77903,0.5168,0,0,1
0.29206,0.93269,0.91156,1.31587,0.35546,0,0,1
0.55681,0.06444,0.48831,0.73479,0.23477,0,0,1
0.45706,0.27506,0.92981,0.97113,0.30153,0,0,1
0.59731,0.20856,0.55594,0.86823,0.26107,0,0,1
0.65594,0.04419,0.14494,0.80018,0.22059,0,0,1
0.09856,0.17744,0.61706,0.49716,0.21619,0,0,1
0.42381,0.56306,0.43281,1.20327,0.27748,0,0,1
0.27819,0.45544,0.85806,0.94968,0.29074,0,0,1
0.59494,0.41481,0.11994,1.38087,0.26553,0,0,1
0.04931,0.14794,0.84094,0.43704,0.21881,0,0,1
0.54119,0.20506,0.65444,0.81732,0.26154,0,0,1
0.11294,0.04069,0.56694,0.45005,0.20831,0,0,1
0.93969,0.69969,0.19244,2.51688,0.39604,0,0,1
0.71769,0.32719,0.67769,1.38267,0.33516,0,0,1
0.31919,0.97256,0.04531,1.60935,0.27391,0,0,1
0.33906,0.28731,0.45231,0.88972,0.24604,0,0,1
0.86369,0.60356,0.91169,1.98615,0.4722,0,0,1
0.46994,0.94781,0.58381,1.8389,0.36663,0,0,1
0.00681,0.66944,0.53419,0.75298,0.23711,0,0,1
0.81706,0.53606,0.03756,1.79875,0.30653,0,0,1
0.40494,0.25244,0.76231,0.83545,0.26847,0,0,1
0.17644,0.03906,0.28694,0.49437,0.20253,0,0,1
0.66519,0.21569,0.92119,0.88718,0.30174,0,0,1
0.17319,0.55381,0.71969,0.84785,0.26401,0,0,1
0.85031,0.64331,0.16831,2.23939,0.35607,0,0,1
0.14919,0.10956,0.61631,0.49422,0.21618,0,0,1
0.79406,0.70944,0.78406,2.13482,0.46083,0,0,1
0.42131,0.90419,0.64269,1.61725,0.35119,0,0,1
0.08331,0.60931,0.07981,0.82991,0.21894,0,0,1
0.53881,0.59069,0.13031,1.50299,0.2757,0,0,1
0.96381,0.35556,0.82019,1.72358,0.42682,0,0,1
0.03269,0.89831,0.99294,0.82847,0.29343,0,0,1
0.19194,0.91469,0.32969,1.21592,0.26366,0,0,1
0.34269,0.13244,0.26644,0.64937,0.21525,0,0,1
0.07031,0.12469,0.97119,0.44552,0.22663,0,0,1
0.18119,0.64194,0.27994,1.04751,0.24458,0,0,1
0.66769,0.28044,0.27294,1.23939,0.26844,0,0,1
0.95619,0.52244,0.63706,1.87879,0.41926,0,0,1
0.09944,0.26619,0.11406,0.60699,0.20558,0,0,1
0.11069,0.70456,0.35144,0.96865,0.24308,0,0,1
0.49519,0.58881,0.26831,1.41962,0.28051,0,0,1
0.08669,0.88744,0.64006,0.97475,0.27232,0,0,1
0.14406,0.04394,0.95619,0.46858,0.22871,0,0,1
0.90631,0.37419,0.41119,1.71435,0.34677,0,0,1
0.01669,0.78669,0.28619,0.83582,0.2278,0,0,1
0.67556,0.45669,0.46231,1.49401,0.31698,0,0,1
0.79356,0.49769,0.94481,1.63825,0.42402,0,0,1
0.62769,0.35206,0.64356,1.30769,0.31633,0,0,1
0.86769,0.58744,0.75381,1.94705,0.43898,0,0,1
0.65981,0.95831,0.37031,2.29977,0.38627,0,0,1
0.53856,0.32531,0.29044,1.20718,0.26411,0,0,1
0.37506,0.12394,0.15281,0.66989,0.21237,0,0,1
0.26294,0.45394,0.04606,0.97817,0.22913,0,0,1
0.32294,0.55394,0.04294,1.0955,0.23803,0,0,1
0.38256,0.01856,0.40206,0.61106,0.21631,0,0,1
0.88956,0.32244,0.37081,1.60962,0.32594,0,0,1
0.58706,0.55619,0.88369,1.38495,0.36308,0,0,1
0.89656,0.14544,0.64844,1.07126,0.3003,0,0,1
0.96881,0.45094,0.85181,1.83081,0.45466,0,0,1
0.54894,0.89819,0.47519,1.88383,0.35735,0,0,1
0.71856,0.57881,0.81906,1.66474,0.39979,0,0,1
0.17031,0.18881,0.80844,0.5422,0.23261,0,0,1
0.48831,0.01331,0.45319,0.67169,0.22453,0,0,1
0.23094,0.91894,0.70131,1.27257,0.31595,0,0,1
0.24481,0.69856,0.24419,1.20992,0.25502,0,0,1
0.80406,0.37394,0.75331,1.54222,0.37203,0,0,1
0.86844,0.28356,0.84756,1.41359,0.37522,0,0,1
0.57194,0.46231,0.19844,1.38783,0.27248,0,0,1
0.76906,0.29169,0.25406,1.3837,0.28178,0,0,1
0.78069,0.24006,0.42069,1.1073,0.27927,0,0,1
0.22394,0.48969,0.64556,0.9017,0.26346,0,0,1
0.03044,0.51556,0.48969,0.66198,0.22593,0,0,1
0.98244,0.61756,0.17606,2.31892,0.37984,0,0,1
0.18469,0.43031,0.19231,0.85704,0.22544,0,0,1
0.00181,0.98919,0.33719,0.92595,0.23861,0,0,1
0.46169,0.56044,0.80531,1.22967,0.32681,0,0,1
0.61156,0.71406,0.95919,1.77411,0.43522,0,0,1
0.48419,0.50381,0.98231,1.22873,0.34929,0,0,1
0.69431,0.74619,0.83944,1.9778,0.44715,0,0,1
0.96494,0.55256,0.36781,1.96446,0.38235,0,0,1
0.56644,0.65719,0.98594,1.62647,0.41347,0,0,1
0.74244,0.40594,0.02694,1.57326,0.27936,0,0,1
0.39519,0.97869,0.48594,1.76753,0.33921,0,0,1
0.95519,0.87194,0.66431,2.64009,0.53428,0,0,1
0.09269,0.26181,0.30969,0.60109,0.21161,0,0,1
0.69081,0.40844,0.55806,1.4622,0.32767,0,0,1
0.67881,0.62644,0.78081,1.81265,0.40679,0,0,1
0.76206,0.09881,0.81181,0.88609,0.28234,0,0,1
0.26806,0.24219,0.94156,0.69621,0.26242,0,0,1
0.05406,0.73481,0.94144,0.83966,0.28668,0,0,1
0.55356,0.53681,0.51969,1.35933,0.30794,0,0,1
0.94294,0.40381,0.09006,1.84305,0.31556,0,0,1
0.66969,0.99956,0.04544,2.4848,0.35799,0,0,1
0.43594,0.76369,0.31306,1.61553,0.29947,0,0,1
0.90231,0.45131,0.86331,1.7444,0.43456,0,0,1
0.88506,0.56869,0.40994,1.84832,0.36736,0,0,1
0.21469,0.60031,0.79044,1.00502,0.29074,0,0,1
0.42444,0.33219,0.01556,1.08679,0.23725,0,0,1
0.00456,0.97219,0.29394,0.91185,0.2342,0,0,1
0.14569,0.04219,0.15206,0.4785,0.19814,0,0,1
0.53831,0.12719,0.72419,0.7629,0.2559,0,0,1
0.15119,0.20694,0.74869,0.53225,0.22722,0,0,1
0.01569,0.15944,0.38419,0.42835,0.20048,0,0,1
0.46531,0.16256,0.96619,0.71983,0.2748,0,0,1
0.48544,0.67656,0.78969,1.55111,0.36508,0,0,1
0.54456,0.78969,0.95856,1.72079,0.42663,0,0,1
0.45206,0.79544,0.96431,1.56154,0.40066,0,0,1
0.73031,0.98394,0.85531,2.1451,0.48418,0,0,1
0.59894,0.92431,0.50681,2.04915,0.3825,0,0,1
0.10544,0.82456,0.26256,1.01983,0.24097,0,0,1
0.39006,0.24144,0.36031,0.79021,0.2326,0,0,1
0.81319,0.20731,0.09481,1.03667,0.24505,0,0,1
0.02856,0.80144,0.13944,0.87109,0.22319,0,0,1
0.74144,0.23281,0.24581,0.98364,0.24937,0,0,1
0.71944,0.87706,0.86719,2.11002,0.47958,0,0,1
0.51306,0.83081,0.91644,1.70038,0.41584,0,0,1
0.98744,0.49694,0.70356,1.9156,0.44277,0,0,1
0.75944,0.61781,0.71644,1.91717,0.41231,0,0,1
0.81481,0.89394,0.17094,2.47767,0.38411,0,0,1
0.09669,0.39906,0.63881,0.70871,0.24061,0,0,1
0.17894,0.35494,0.54056,0.78025,0.24062,0,0,1
0.43156,0.98656,0.65719,1.78594,0.37253,0,0,1
0.93794,0.72156,0.19131,2.55513,0.40167,0,0,1
0.56531,0.22769,0.93606,0.81463,0.28832,0,0,1
0.24756,0.00644,0.16444,0.5377,0.20224,0,0,1
0.08894,0.30031,0.71231,0.62645,0.23595,0,0,1
0.08131,0.93506,0.84694,0.94107,0.29283,0,0,1
0.07431,0.53906,0.66819,0.7161,0.24375,0,0,1
0.98794,0.35594,0.86156,1.74194,0.44071,0,0,1
0.54656,0.89281,0.98356,1.74978,0.43902,0,0,1
0.69094,0.50856,0.40306,1.55387,0.31946,0,0,1
0.84931,0.52494,0.42106,1.77766,0.35825,0,0,1
0.41606,0.46719,0.69281,1.14788,0.30039,0,0,1
0.45456,0.04919,0.68206,0.65806,0.23814,0,0,1
0.38856,0.52081,0.50769,1.13762,0.27798,0,0,1
0.67256,0.81006,0.67931,2.04283,0.42014,0,0,1
0.71019,0.20281,0.35669,0.94555,0.25433,0,0,1
0.76756,0.96494,0.95256,2.17039,0.51297,0,0,1
0.21456,0.63544,0.67569,1.07168,0.28487,0,0,1
0.90981,0.18569,0.08944,1.10678,0.25376,0,0,1
0.00906,0.27431,0.64944,0.53063,0.2203,0,0,1
0.20506,0.12156,0.53131,0.548,0.21745,0,0,1
0.10331,0.63069,0.81294,0.87613,0.2766,0,0,1
0.41081,0.89644,0.83619,1.55228,0.37817,0,0,1
0.25044,0.33119,0.24719,0.87203,0.22991,0,0,1
0.63544,0.41656,0.28531,1.42428,0.2854,0,0,1
0.43981,0.14669,0.61869,0.74126,0.2444,0,0,1
0.01094,0.80894,0.93456,0.78944,0.28061,0,0,1
0.11606,0.83294,0.70469,1.0101,0.28405,0,0,1
0.84469,0.32269,0.75881,1.52806,0.37517,0,0,1
0.41181,0.96481,0.55756,1.77445,0.35296,0,0,1
0.88406,0.38194,0.47344,1.68112,0.35184,0,0,1
0.20306,0.41806,0.90481,0.83168,0.27914,0,0,1
0.43856,0.95619,0.39669,1.81259,0.33096,0,0,1
0.63831,0.51306,0.09706,1.52572,0.27936,0,0,1
0.46044,0.23194,0.37519,0.77411,0.23401,0,0,1
0.23494,0.02294,0.80219,0.5141,0.22658,0,0,1
0.57881,0.06356,0.86969,0.75175,0.26559,0,0,1
0.79969,0.03131,0.12406,0.88528,0.2265,0,0,1
0.85594,0.61519,0.34694,2.12971,0.37599,0,0,1
